user_id,date,target
31,2018-12-13,0
31,2018-12-14,0
31,2018-12-15,0
31,2018-12-16,1
31,2018-12-17,0
31,2018-12-18,1
31,2018-12-19,0
31,2018-12-20,0
31,2018-12-21,0
31,2018-12-22,0
31,2018-12-23,1
31,2018-12-24,1
31,2018-12-25,0
31,2018-12-26,0
31,2018-12-27,1
31,2018-12-28,1
31,2018-12-29,0
31,2018-12-30,0
31,2018-12-31,1
32,2018-01-01,1
32,2018-01-02,0
32,2018-01-03,0
32,2018-01-04,0
32,2018-01-05,0
32,2018-01-06,1
32,2018-01-07,1
32,2018-01-08,1
32,2018-01-09,0
32,2018-01-10,1
32,2018-01-11,1
32,2018-01-12,0
32,2018-01-13,0
32,2018-01-14,0
32,2018-01-15,1
32,2018-01-16,0
32,2018-01-17,0
32,2018-01-18,1
32,2018-01-19,0
32,2018-01-20,0
32,2018-01-21,0
32,2018-01-22,0
32,2018-01-23,1
32,2018-01-24,1
32,2018-01-25,1
32,2018-01-26,0
32,2018-01-27,1
32,2018-01-28,0
32,2018-01-29,1
32,2018-01-30,0
32,2018-01-31,0
32,2018-02-01,1
32,2018-02-02,0
32,2018-02-03,0
32,2018-02-04,0
32,2018-02-05,1
32,2018-02-06,0
32,2018-02-07,1
32,2018-02-08,0
32,2018-02-09,1
32,2018-02-10,0
32,2018-02-11,0
32,2018-02-12,1
32,2018-02-13,0
32,2018-02-14,1
32,2018-02-15,0
32,2018-02-16,0
32,2018-02-17,0
32,2018-02-18,1
32,2018-02-19,1
32,2018-02-20,0
32,2018-02-21,1
32,2018-02-22,1
32,2018-02-23,0
32,2018-02-24,0
32,2018-02-25,1
32,2018-02-26,0
32,2018-02-27,0
32,2018-02-28,1
32,2018-03-01,0
32,2018-03-02,1
32,2018-03-03,1
32,2018-03-04,1
32,2018-03-05,0
32,2018-03-06,1
32,2018-03-07,0
32,2018-03-08,1
32,2018-03-09,1
32,2018-03-10,0
32,2018-03-11,1
32,2018-03-12,0
32,2018-03-13,0
32,2018-03-14,1
32,2018-03-15,1
32,2018-03-16,1
32,2018-03-17,1
32,2018-03-18,1
32,2018-03-19,1
32,2018-03-20,1
32,2018-03-21,0
32,2018-03-22,1
32,2018-03-23,1
32,2018-03-24,0
32,2018-03-25,0
32,2018-03-26,0
32,2018-03-27,0
32,2018-03-28,1
32,2018-03-29,1
32,2018-03-30,0
32,2018-03-31,0
32,2018-04-01,0
32,2018-04-02,1
32,2018-04-03,0
32,2018-04-04,1
32,2018-04-05,1
32,2018-04-06,1
32,2018-04-07,0
32,2018-04-08,1
32,2018-04-09,0
32,2018-04-10,0
32,2018-04-11,0
32,2018-04-12,1
32,2018-04-13,0
32,2018-04-14,1
32,2018-04-15,1
32,2018-04-16,0
32,2018-04-17,1
32,2018-04-18,0
32,2018-04-19,0
32,2018-04-20,0
32,2018-04-21,1
32,2018-04-22,1
32,2018-04-23,0
32,2018-04-24,1
32,2018-04-25,0
32,2018-04-26,0
32,2018-04-27,1
32,2018-04-28,0
32,2018-04-29,1
32,2018-04-30,0
32,2018-05-01,1
32,2018-05-02,0
32,2018-05-03,1
32,2018-05-04,0
32,2018-05-05,1
32,2018-05-06,1
32,2018-05-07,1
32,2018-05-08,1
32,2018-05-09,0
32,2018-05-10,0
32,2018-05-11,1
32,2018-05-12,1
32,2018-05-13,1
32,2018-05-14,0
32,2018-05-15,1
32,2018-05-16,1
32,2018-05-17,0
32,2018-05-18,0
32,2018-05-19,1
32,2018-05-20,1
32,2018-05-21,0
32,2018-05-22,0
32,2018-05-23,0
32,2018-05-24,1
32,2018-05-25,1
32,2018-05-26,1
32,2018-05-27,1
32,2018-05-28,0
32,2018-05-29,0
32,2018-05-30,0
32,2018-05-31,1
32,2018-06-01,0
32,2018-06-02,1
32,2018-06-03,0
32,2018-06-04,0
32,2018-06-05,0
32,2018-06-06,0
32,2018-06-07,1
32,2018-06-08,1
32,2018-06-09,0
32,2018-06-10,0
32,2018-06-11,0
32,2018-06-12,0
32,2018-06-13,1
32,2018-06-14,0
32,2018-06-15,0
32,2018-06-16,1
32,2018-06-17,1
32,2018-06-18,1
32,2018-06-19,1
32,2018-06-20,0
32,2018-06-21,1
32,2018-06-22,0
32,2018-06-23,1
32,2018-06-24,0
32,2018-06-25,1
32,2018-06-26,0
32,2018-06-27,1
32,2018-06-28,1
32,2018-06-29,1
32,2018-06-30,1
32,2018-07-01,1
32,2018-07-02,0
32,2018-07-03,1
32,2018-07-04,1
32,2018-07-05,0
32,2018-07-06,1
32,2018-07-07,0
32,2018-07-08,1
32,2018-07-09,0
32,2018-07-10,0
32,2018-07-11,0
32,2018-07-12,0
32,2018-07-13,1
32,2018-07-14,1
32,2018-07-15,0
32,2018-07-16,1
32,2018-07-17,1
32,2018-07-18,1
32,2018-07-19,0
32,2018-07-20,0
32,2018-07-21,1
32,2018-07-22,0
32,2018-07-23,0
32,2018-07-24,1
32,2018-07-25,1
32,2018-07-26,0
32,2018-07-27,0
32,2018-07-28,1
32,2018-07-29,0
32,2018-07-30,0
32,2018-07-31,1
32,2018-08-01,1
32,2018-08-02,0
32,2018-08-03,0
32,2018-08-04,1
32,2018-08-05,0
32,2018-08-06,1
32,2018-08-07,1
32,2018-08-08,0
32,2018-08-09,1
32,2018-08-10,0
32,2018-08-11,1
32,2018-08-12,0
32,2018-08-13,0
32,2018-08-14,1
32,2018-08-15,1
32,2018-08-16,0
32,2018-08-17,1
32,2018-08-18,1
32,2018-08-19,0
32,2018-08-20,1
32,2018-08-21,0
32,2018-08-22,1
32,2018-08-23,1
32,2018-08-24,1
32,2018-08-25,0
32,2018-08-26,1
32,2018-08-27,0
32,2018-08-28,1
32,2018-08-29,1
32,2018-08-30,1
32,2018-08-31,0
32,2018-09-01,0
32,2018-09-02,0
32,2018-09-03,0
32,2018-09-04,1
32,2018-09-05,1
32,2018-09-06,1
32,2018-09-07,0
32,2018-09-08,0
32,2018-09-09,0
32,2018-09-10,1
32,2018-09-11,1
32,2018-09-12,1
32,2018-09-13,0
32,2018-09-14,1
32,2018-09-15,0
32,2018-09-16,0
32,2018-09-17,0
32,2018-09-18,0
32,2018-09-19,0
32,2018-09-20,1
32,2018-09-21,1
32,2018-09-22,0
32,2018-09-23,1
32,2018-09-24,0
32,2018-09-25,1
32,2018-09-26,1
32,2018-09-27,0
32,2018-09-28,0
32,2018-09-29,1
32,2018-09-30,0
32,2018-10-01,0
32,2018-10-02,0
32,2018-10-03,1
32,2018-10-04,1
32,2018-10-05,1
32,2018-10-06,1
32,2018-10-07,1
32,2018-10-08,1
32,2018-10-09,1
32,2018-10-10,1
32,2018-10-11,1
32,2018-10-12,0
32,2018-10-13,0
32,2018-10-14,0
32,2018-10-15,0
32,2018-10-16,1
32,2018-10-17,1
32,2018-10-18,0
32,2018-10-19,0
32,2018-10-20,0
32,2018-10-21,1
32,2018-10-22,0
32,2018-10-23,1
32,2018-10-24,0
32,2018-10-25,0
32,2018-10-26,1
32,2018-10-27,0
32,2018-10-28,0
32,2018-10-29,1
32,2018-10-30,0
32,2018-10-31,1
32,2018-11-01,0
32,2018-11-02,0
32,2018-11-03,1
32,2018-11-04,0
32,2018-11-05,0
32,2018-11-06,1
32,2018-11-07,1
32,2018-11-08,1
32,2018-11-09,1
32,2018-11-10,1
32,2018-11-11,0
32,2018-11-12,0
32,2018-11-13,0
32,2018-11-14,0
32,2018-11-15,1
32,2018-11-16,1
32,2018-11-17,1
32,2018-11-18,1
32,2018-11-19,1
32,2018-11-20,1
32,2018-11-21,1
32,2018-11-22,0
32,2018-11-23,0
32,2018-11-24,1
32,2018-11-25,0
32,2018-11-26,1
32,2018-11-27,0
32,2018-11-28,1
32,2018-11-29,0
32,2018-11-30,0
32,2018-12-01,0
32,2018-12-02,1
32,2018-12-03,0
32,2018-12-04,1
32,2018-12-05,1
32,2018-12-06,1
32,2018-12-07,0
32,2018-12-08,1
32,2018-12-09,0
32,2018-12-10,1
32,2018-12-11,0
32,2018-12-12,1
32,2018-12-13,0
32,2018-12-14,0
32,2018-12-15,0
32,2018-12-16,1
32,2018-12-17,0
32,2018-12-18,1
32,2018-12-19,0
32,2018-12-20,1
32,2018-12-21,0
32,2018-12-22,0
32,2018-12-23,0
32,2018-12-24,0
32,2018-12-25,1
32,2018-12-26,0
32,2018-12-27,0
32,2018-12-28,0
32,2018-12-29,0
32,2018-12-30,1
32,2018-12-31,0
33,2018-01-01,0
33,2018-01-02,1
33,2018-01-03,1
33,2018-01-04,1
33,2018-01-05,0
33,2018-01-06,0
33,2018-01-07,0
33,2018-01-08,0
33,2018-01-09,0
33,2018-01-10,0
33,2018-01-11,0
33,2018-01-12,1
33,2018-01-13,0
33,2018-01-14,0
33,2018-01-15,0
33,2018-01-16,0
33,2018-01-17,0
33,2018-01-18,1
33,2018-01-19,1
33,2018-01-20,0
33,2018-01-21,1
33,2018-01-22,0
33,2018-01-23,0
33,2018-01-24,0
33,2018-01-25,0
33,2018-01-26,1
33,2018-01-27,0
33,2018-01-28,0
33,2018-01-29,1
33,2018-01-30,1
33,2018-01-31,1
33,2018-02-01,0
33,2018-02-02,1
33,2018-02-03,0
33,2018-02-04,0
33,2018-02-05,1
33,2018-02-06,0
33,2018-02-07,1
33,2018-02-08,1
33,2018-02-09,0
33,2018-02-10,1
33,2018-02-11,1
33,2018-02-12,0
33,2018-02-13,0
33,2018-02-14,0
33,2018-02-15,0
33,2018-02-16,1
33,2018-02-17,1
33,2018-02-18,0
33,2018-02-19,0
33,2018-02-20,0
33,2018-02-21,0
33,2018-02-22,1
33,2018-02-23,0
33,2018-02-24,1
33,2018-02-25,1
33,2018-02-26,1
33,2018-02-27,0
33,2018-02-28,0
33,2018-03-01,1
33,2018-03-02,1
33,2018-03-03,1
33,2018-03-04,0
33,2018-03-05,0
33,2018-03-06,1
33,2018-03-07,0
33,2018-03-08,1
33,2018-03-09,1
33,2018-03-10,0
33,2018-03-11,0
33,2018-03-12,0
33,2018-03-13,1
33,2018-03-14,1
33,2018-03-15,0
33,2018-03-16,0
33,2018-03-17,1
33,2018-03-18,1
33,2018-03-19,1
33,2018-03-20,0
33,2018-03-21,0
33,2018-03-22,1
33,2018-03-23,0
33,2018-03-24,1
33,2018-03-25,0
33,2018-03-26,1
33,2018-03-27,1
33,2018-03-28,1
33,2018-03-29,1
33,2018-03-30,1
33,2018-03-31,1
33,2018-04-01,0
33,2018-04-02,1
33,2018-04-03,1
33,2018-04-04,0
33,2018-04-05,0
33,2018-04-06,0
33,2018-04-07,1
33,2018-04-08,1
33,2018-04-09,1
33,2018-04-10,1
33,2018-04-11,1
33,2018-04-12,1
33,2018-04-13,1
33,2018-04-14,0
33,2018-04-15,1
33,2018-04-16,1
33,2018-04-17,0
33,2018-04-18,1
33,2018-04-19,1
33,2018-04-20,0
33,2018-04-21,1
33,2018-04-22,1
33,2018-04-23,1
33,2018-04-24,1
33,2018-04-25,1
33,2018-04-26,1
33,2018-04-27,0
33,2018-04-28,1
33,2018-04-29,1
33,2018-04-30,1
33,2018-05-01,0
33,2018-05-02,0
33,2018-05-03,0
33,2018-05-04,1
33,2018-05-05,1
33,2018-05-06,0
33,2018-05-07,1
33,2018-05-08,0
33,2018-05-09,1
33,2018-05-10,1
33,2018-05-11,0
33,2018-05-12,1
33,2018-05-13,0
33,2018-05-14,1
33,2018-05-15,0
33,2018-05-16,1
33,2018-05-17,0
33,2018-05-18,1
33,2018-05-19,1
33,2018-05-20,1
33,2018-05-21,0
33,2018-05-22,0
33,2018-05-23,0
33,2018-05-24,1
33,2018-05-25,0
33,2018-05-26,0
33,2018-05-27,0
33,2018-05-28,0
33,2018-05-29,1
33,2018-05-30,0
33,2018-05-31,0
33,2018-06-01,1
33,2018-06-02,1
33,2018-06-03,0
33,2018-06-04,1
33,2018-06-05,0
33,2018-06-06,1
33,2018-06-07,1
33,2018-06-08,1
33,2018-06-09,1
33,2018-06-10,0
33,2018-06-11,0
33,2018-06-12,1
33,2018-06-13,1
33,2018-06-14,0
33,2018-06-15,0
33,2018-06-16,0
33,2018-06-17,1
33,2018-06-18,0
33,2018-06-19,0
33,2018-06-20,1
33,2018-06-21,0
33,2018-06-22,1
33,2018-06-23,1
33,2018-06-24,1
33,2018-06-25,1
33,2018-06-26,1
33,2018-06-27,0
33,2018-06-28,1
33,2018-06-29,1
33,2018-06-30,1
33,2018-07-01,0
33,2018-07-02,0
33,2018-07-03,0
33,2018-07-04,1
33,2018-07-05,0
33,2018-07-06,1
33,2018-07-07,0
33,2018-07-08,0
33,2018-07-09,1
33,2018-07-10,1
33,2018-07-11,0
33,2018-07-12,0
33,2018-07-13,1
33,2018-07-14,1
33,2018-07-15,1
33,2018-07-16,0
33,2018-07-17,0
33,2018-07-18,0
33,2018-07-19,1
33,2018-07-20,0
33,2018-07-21,0
33,2018-07-22,0
33,2018-07-23,1
33,2018-07-24,1
33,2018-07-25,0
33,2018-07-26,0
33,2018-07-27,1
33,2018-07-28,1
33,2018-07-29,0
33,2018-07-30,1
33,2018-07-31,0
33,2018-08-01,0
33,2018-08-02,0
33,2018-08-03,1
33,2018-08-04,0
33,2018-08-05,1
33,2018-08-06,0
33,2018-08-07,1
33,2018-08-08,1
33,2018-08-09,1
33,2018-08-10,0
33,2018-08-11,1
33,2018-08-12,1
33,2018-08-13,0
33,2018-08-14,0
33,2018-08-15,1
33,2018-08-16,0
33,2018-08-17,0
33,2018-08-18,1
33,2018-08-19,0
33,2018-08-20,1
33,2018-08-21,0
33,2018-08-22,0
33,2018-08-23,1
33,2018-08-24,0
33,2018-08-25,1
33,2018-08-26,0
33,2018-08-27,0
33,2018-08-28,1
33,2018-08-29,1
33,2018-08-30,1
33,2018-08-31,1
33,2018-09-01,1
33,2018-09-02,1
33,2018-09-03,1
33,2018-09-04,1
33,2018-09-05,0
33,2018-09-06,0
33,2018-09-07,1
33,2018-09-08,1
33,2018-09-09,0
33,2018-09-10,0
33,2018-09-11,1
33,2018-09-12,0
33,2018-09-13,1
33,2018-09-14,1
33,2018-09-15,0
33,2018-09-16,1
33,2018-09-17,0
33,2018-09-18,1
33,2018-09-19,0
33,2018-09-20,0
33,2018-09-21,1
33,2018-09-22,1
33,2018-09-23,1
33,2018-09-24,0
33,2018-09-25,0
33,2018-09-26,1
33,2018-09-27,1
33,2018-09-28,1
33,2018-09-29,0
33,2018-09-30,1
33,2018-10-01,1
33,2018-10-02,1
33,2018-10-03,0
33,2018-10-04,0
33,2018-10-05,1
33,2018-10-06,0
33,2018-10-07,1
33,2018-10-08,1
33,2018-10-09,0
33,2018-10-10,0
33,2018-10-11,0
33,2018-10-12,0
33,2018-10-13,1
33,2018-10-14,0
33,2018-10-15,0
33,2018-10-16,1
33,2018-10-17,0
33,2018-10-18,1
33,2018-10-19,1
33,2018-10-20,0
33,2018-10-21,1
33,2018-10-22,1
33,2018-10-23,1
33,2018-10-24,0
33,2018-10-25,0
33,2018-10-26,0
33,2018-10-27,1
33,2018-10-28,1
33,2018-10-29,1
33,2018-10-30,1
33,2018-10-31,1
33,2018-11-01,1
33,2018-11-02,0
33,2018-11-03,0
33,2018-11-04,0
33,2018-11-05,1
33,2018-11-06,1
33,2018-11-07,0
33,2018-11-08,1
33,2018-11-09,0
33,2018-11-10,0
33,2018-11-11,1
33,2018-11-12,0
33,2018-11-13,0
33,2018-11-14,0
33,2018-11-15,1
33,2018-11-16,0
33,2018-11-17,1
33,2018-11-18,0
33,2018-11-19,1
33,2018-11-20,1
33,2018-11-21,1
33,2018-11-22,1
33,2018-11-23,0
33,2018-11-24,1
33,2018-11-25,0
33,2018-11-26,0
33,2018-11-27,0
33,2018-11-28,0
33,2018-11-29,0
33,2018-11-30,1
33,2018-12-01,0
33,2018-12-02,1
33,2018-12-03,1
33,2018-12-04,0
33,2018-12-05,0
33,2018-12-06,1
33,2018-12-07,1
33,2018-12-08,0
33,2018-12-09,1
33,2018-12-10,1
33,2018-12-11,0
33,2018-12-12,1
33,2018-12-13,0
33,2018-12-14,1
33,2018-12-15,0
33,2018-12-16,1
33,2018-12-17,0
33,2018-12-18,1
33,2018-12-19,0
33,2018-12-20,1
33,2018-12-21,1
33,2018-12-22,1
33,2018-12-23,0
33,2018-12-24,0
33,2018-12-25,1
33,2018-12-26,1
33,2018-12-27,1
33,2018-12-28,0
33,2018-12-29,0
33,2018-12-30,1
33,2018-12-31,1
34,2018-01-01,1
34,2018-01-02,1
34,2018-01-03,0
34,2018-01-04,0
34,2018-01-05,0
34,2018-01-06,0
34,2018-01-07,1
34,2018-01-08,0
34,2018-01-09,1
34,2018-01-10,0
34,2018-01-11,1
34,2018-01-12,0
34,2018-01-13,0
34,2018-01-14,0
34,2018-01-15,1
34,2018-01-16,1
34,2018-01-17,1
34,2018-01-18,0
34,2018-01-19,0
34,2018-01-20,0
34,2018-01-21,0
34,2018-01-22,0
34,2018-01-23,1
34,2018-01-24,1
34,2018-01-25,0
34,2018-01-26,0
34,2018-01-27,0
34,2018-01-28,0
34,2018-01-29,0
34,2018-01-30,0
34,2018-01-31,1
34,2018-02-01,1
34,2018-02-02,1
34,2018-02-03,0
34,2018-02-04,0
34,2018-02-05,0
34,2018-02-06,0
34,2018-02-07,0
34,2018-02-08,1
34,2018-02-09,1
34,2018-02-10,1
34,2018-02-11,0
34,2018-02-12,1
34,2018-02-13,1
34,2018-02-14,0
34,2018-02-15,1
34,2018-02-16,1
34,2018-02-17,1
34,2018-02-18,0
34,2018-02-19,1
34,2018-02-20,1
34,2018-02-21,0
34,2018-02-22,1
34,2018-02-23,0
34,2018-02-24,0
34,2018-02-25,0
34,2018-02-26,0
34,2018-02-27,0
34,2018-02-28,1
34,2018-03-01,1
34,2018-03-02,1
34,2018-03-03,0
34,2018-03-04,1
34,2018-03-05,1
34,2018-03-06,1
34,2018-03-07,0
34,2018-03-08,0
34,2018-03-09,0
34,2018-03-10,0
34,2018-03-11,1
34,2018-03-12,1
34,2018-03-13,1
34,2018-03-14,1
34,2018-03-15,0
34,2018-03-16,0
34,2018-03-17,0
34,2018-03-18,0
34,2018-03-19,0
34,2018-03-20,1
34,2018-03-21,1
34,2018-03-22,1
34,2018-03-23,1
34,2018-03-24,1
34,2018-03-25,0
34,2018-03-26,0
34,2018-03-27,1
34,2018-03-28,0
34,2018-03-29,0
34,2018-03-30,0
34,2018-03-31,1
34,2018-04-01,1
34,2018-04-02,1
34,2018-04-03,1
34,2018-04-04,0
34,2018-04-05,0
34,2018-04-06,0
34,2018-04-07,1
34,2018-04-08,1
34,2018-04-09,1
34,2018-04-10,0
34,2018-04-11,0
34,2018-04-12,1
34,2018-04-13,0
34,2018-04-14,0
34,2018-04-15,0
34,2018-04-16,0
34,2018-04-17,0
34,2018-04-18,0
34,2018-04-19,1
34,2018-04-20,1
34,2018-04-21,0
34,2018-04-22,0
34,2018-04-23,1
34,2018-04-24,0
34,2018-04-25,1
34,2018-04-26,1
34,2018-04-27,1
34,2018-04-28,1
34,2018-04-29,1
34,2018-04-30,1
34,2018-05-01,1
34,2018-05-02,0
34,2018-05-03,1
34,2018-05-04,1
34,2018-05-05,0
34,2018-05-06,1
34,2018-05-07,1
34,2018-05-08,0
34,2018-05-09,1
34,2018-05-10,0
34,2018-05-11,1
34,2018-05-12,1
34,2018-05-13,1
34,2018-05-14,0
34,2018-05-15,0
34,2018-05-16,1
34,2018-05-17,0
34,2018-05-18,1
34,2018-05-19,1
34,2018-05-20,0
34,2018-05-21,0
34,2018-05-22,1
34,2018-05-23,1
34,2018-05-24,0
34,2018-05-25,0
34,2018-05-26,1
34,2018-05-27,0
34,2018-05-28,0
34,2018-05-29,0
34,2018-05-30,1
34,2018-05-31,1
34,2018-06-01,1
34,2018-06-02,0
34,2018-06-03,1
34,2018-06-04,0
34,2018-06-05,0
34,2018-06-06,1
34,2018-06-07,1
34,2018-06-08,1
34,2018-06-09,1
34,2018-06-10,0
34,2018-06-11,0
34,2018-06-12,0
34,2018-06-13,0
34,2018-06-14,1
34,2018-06-15,0
34,2018-06-16,1
34,2018-06-17,1
34,2018-06-18,0
34,2018-06-19,1
34,2018-06-20,1
34,2018-06-21,1
34,2018-06-22,1
34,2018-06-23,1
34,2018-06-24,0
34,2018-06-25,0
34,2018-06-26,1
34,2018-06-27,0
34,2018-06-28,1
34,2018-06-29,0
34,2018-06-30,0
34,2018-07-01,0
34,2018-07-02,1
34,2018-07-03,1
34,2018-07-04,1
34,2018-07-05,1
34,2018-07-06,0
34,2018-07-07,0
34,2018-07-08,1
34,2018-07-09,0
34,2018-07-10,1
34,2018-07-11,0
34,2018-07-12,0
34,2018-07-13,0
34,2018-07-14,0
34,2018-07-15,0
34,2018-07-16,0
34,2018-07-17,1
34,2018-07-18,1
34,2018-07-19,0
34,2018-07-20,0
34,2018-07-21,0
34,2018-07-22,1
34,2018-07-23,1
34,2018-07-24,1
34,2018-07-25,0
34,2018-07-26,0
34,2018-07-27,1
34,2018-07-28,1
34,2018-07-29,0
34,2018-07-30,1
34,2018-07-31,0
34,2018-08-01,1
34,2018-08-02,0
34,2018-08-03,1
34,2018-08-04,1
34,2018-08-05,1
34,2018-08-06,0
34,2018-08-07,1
34,2018-08-08,0
34,2018-08-09,0
34,2018-08-10,0
34,2018-08-11,1
34,2018-08-12,0
34,2018-08-13,0
34,2018-08-14,0
34,2018-08-15,0
34,2018-08-16,0
34,2018-08-17,0
34,2018-08-18,0
34,2018-08-19,0
34,2018-08-20,1
34,2018-08-21,0
34,2018-08-22,1
34,2018-08-23,0
34,2018-08-24,0
34,2018-08-25,0
34,2018-08-26,1
34,2018-08-27,1
34,2018-08-28,1
34,2018-08-29,1
34,2018-08-30,0
34,2018-08-31,0
34,2018-09-01,1
34,2018-09-02,1
34,2018-09-03,0
34,2018-09-04,1
34,2018-09-05,0
34,2018-09-06,1
34,2018-09-07,1
34,2018-09-08,0
34,2018-09-09,0
34,2018-09-10,1
34,2018-09-11,0
34,2018-09-12,0
34,2018-09-13,1
34,2018-09-14,0
34,2018-09-15,1
34,2018-09-16,1
34,2018-09-17,0
34,2018-09-18,1
34,2018-09-19,1
34,2018-09-20,1
34,2018-09-21,1
34,2018-09-22,1
34,2018-09-23,1
34,2018-09-24,0
34,2018-09-25,0
34,2018-09-26,0
34,2018-09-27,1
34,2018-09-28,0
34,2018-09-29,1
34,2018-09-30,1
34,2018-10-01,1
34,2018-10-02,0
34,2018-10-03,0
34,2018-10-04,1
34,2018-10-05,0
34,2018-10-06,1
34,2018-10-07,1
34,2018-10-08,1
34,2018-10-09,1
34,2018-10-10,0
34,2018-10-11,0
34,2018-10-12,1
34,2018-10-13,0
34,2018-10-14,0
34,2018-10-15,0
34,2018-10-16,0
34,2018-10-17,1
34,2018-10-18,1
34,2018-10-19,1
34,2018-10-20,0
34,2018-10-21,1
34,2018-10-22,0
34,2018-10-23,1
34,2018-10-24,1
34,2018-10-25,1
34,2018-10-26,1
34,2018-10-27,1
34,2018-10-28,0
34,2018-10-29,1
34,2018-10-30,0
34,2018-10-31,1
34,2018-11-01,0
34,2018-11-02,0
34,2018-11-03,0
34,2018-11-04,0
34,2018-11-05,0
34,2018-11-06,0
34,2018-11-07,0
34,2018-11-08,1
34,2018-11-09,0
34,2018-11-10,0
34,2018-11-11,1
34,2018-11-12,1
34,2018-11-13,1
34,2018-11-14,1
34,2018-11-15,0
34,2018-11-16,0
34,2018-11-17,1
34,2018-11-18,1
34,2018-11-19,1
34,2018-11-20,0
34,2018-11-21,1
34,2018-11-22,1
34,2018-11-23,1
34,2018-11-24,1
34,2018-11-25,0
34,2018-11-26,1
34,2018-11-27,1
34,2018-11-28,1
34,2018-11-29,1
34,2018-11-30,0
34,2018-12-01,0
34,2018-12-02,1
34,2018-12-03,1
34,2018-12-04,1
34,2018-12-05,0
34,2018-12-06,1
34,2018-12-07,0
34,2018-12-08,1
34,2018-12-09,0
34,2018-12-10,0
34,2018-12-11,0
34,2018-12-12,1
34,2018-12-13,1
34,2018-12-14,0
34,2018-12-15,0
34,2018-12-16,1
34,2018-12-17,1
34,2018-12-18,0
34,2018-12-19,1
34,2018-12-20,1
34,2018-12-21,0
34,2018-12-22,0
34,2018-12-23,1
34,2018-12-24,1
34,2018-12-25,1
34,2018-12-26,1
34,2018-12-27,1
34,2018-12-28,1
34,2018-12-29,0
34,2018-12-30,1
34,2018-12-31,0
35,2018-01-01,1
35,2018-01-02,1
35,2018-01-03,1
35,2018-01-04,0
35,2018-01-05,0
35,2018-01-06,0
35,2018-01-07,1
35,2018-01-08,0
35,2018-01-09,0
35,2018-01-10,1
35,2018-01-11,1
35,2018-01-12,0
35,2018-01-13,0
35,2018-01-14,1
35,2018-01-15,1
35,2018-01-16,1
35,2018-01-17,0
35,2018-01-18,1
35,2018-01-19,0
35,2018-01-20,1
35,2018-01-21,1
35,2018-01-22,1
35,2018-01-23,0
35,2018-01-24,0
35,2018-01-25,1
35,2018-01-26,1
35,2018-01-27,0
35,2018-01-28,0
35,2018-01-29,1
35,2018-01-30,1
35,2018-01-31,1
35,2018-02-01,1
35,2018-02-02,1
35,2018-02-03,1
35,2018-02-04,0
35,2018-02-05,1
35,2018-02-06,1
35,2018-02-07,0
35,2018-02-08,1
35,2018-02-09,0
35,2018-02-10,0
35,2018-02-11,1
35,2018-02-12,0
35,2018-02-13,1
35,2018-02-14,1
35,2018-02-15,0
35,2018-02-16,0
35,2018-02-17,1
35,2018-02-18,0
35,2018-02-19,0
35,2018-02-20,0
35,2018-02-21,1
35,2018-02-22,0
35,2018-02-23,0
35,2018-02-24,1
35,2018-02-25,1
35,2018-02-26,1
35,2018-02-27,0
35,2018-02-28,1
35,2018-03-01,0
35,2018-03-02,0
35,2018-03-03,0
35,2018-03-04,1
35,2018-03-05,1
35,2018-03-06,1
35,2018-03-07,1
35,2018-03-08,1
35,2018-03-09,0
35,2018-03-10,0
35,2018-03-11,0
35,2018-03-12,1
35,2018-03-13,1
35,2018-03-14,1
35,2018-03-15,0
35,2018-03-16,1
35,2018-03-17,1
35,2018-03-18,1
35,2018-03-19,1
35,2018-03-20,1
35,2018-03-21,1
35,2018-03-22,1
35,2018-03-23,1
35,2018-03-24,0
35,2018-03-25,0
35,2018-03-26,1
35,2018-03-27,1
35,2018-03-28,1
35,2018-03-29,0
35,2018-03-30,0
35,2018-03-31,0
35,2018-04-01,1
35,2018-04-02,1
35,2018-04-03,0
35,2018-04-04,0
35,2018-04-05,0
35,2018-04-06,0
35,2018-04-07,1
35,2018-04-08,1
35,2018-04-09,0
35,2018-04-10,0
35,2018-04-11,1
35,2018-04-12,1
35,2018-04-13,1
35,2018-04-14,1
35,2018-04-15,0
35,2018-04-16,0
35,2018-04-17,0
35,2018-04-18,1
35,2018-04-19,1
35,2018-04-20,0
35,2018-04-21,0
35,2018-04-22,0
35,2018-04-23,1
35,2018-04-24,1
35,2018-04-25,1
35,2018-04-26,0
35,2018-04-27,0
35,2018-04-28,0
35,2018-04-29,1
35,2018-04-30,1
35,2018-05-01,0
35,2018-05-02,1
35,2018-05-03,1
35,2018-05-04,0
35,2018-05-05,1
35,2018-05-06,1
35,2018-05-07,1
35,2018-05-08,0
35,2018-05-09,1
35,2018-05-10,0
35,2018-05-11,1
35,2018-05-12,1
35,2018-05-13,1
35,2018-05-14,0
35,2018-05-15,0
35,2018-05-16,0
35,2018-05-17,0
35,2018-05-18,1
35,2018-05-19,0
35,2018-05-20,0
35,2018-05-21,1
35,2018-05-22,1
35,2018-05-23,0
35,2018-05-24,1
35,2018-05-25,1
35,2018-05-26,1
35,2018-05-27,0
35,2018-05-28,0
35,2018-05-29,1
35,2018-05-30,1
35,2018-05-31,0
35,2018-06-01,1
35,2018-06-02,0
35,2018-06-03,0
35,2018-06-04,1
35,2018-06-05,1
35,2018-06-06,0
35,2018-06-07,1
